Marca temporal,What is your gender? / ¿Cual es tu género?,In which municipality or city did you grow up? / ¿En qué pueblo creciste?,Do you have any disabilities that may affect your learning? /  ¿ Padeces de algun tipo de discapacidad que pueda afectar tu aprendizaje?,What type of schools have you attended? /¿A qué tipo de escuela has ido?,What is your household’s approximate annual income level? (Choose the best estimate.) / ¿Cuál es el nivel aproximado de ingresos anuales de su hogar? (Seleccione la mejor estimación).,Do you receive financial aid or free/reduced lunch at school? / ¿Recibes ayuda financiera o almuerzo gratuito o reducido en la escuela?,"From 1-5, what would you rate your confidence level in math? / Del 1 al 5, ¿cómo calificarías tu nivel de confianza en matemáticas?","From 1-5, what would you rate your confidence level in science? / Del 1 al 5, ¿cómo calificarías tu nivel de confianza en ciencias?","From 1-5, what would you rate your confidence level in music and art subjects? / Del 1 al 5, ¿cómo calificarías tu nivel de confianza en cursos de musica y arte?",Do you feel that your financial background can affect your ability to succeed in STEM subjects? /  ¿Siente que su situación financiera puede afectar su capacidad para tener éxito en las materias STEM?,Do you feel that your financial background can affect your ability to succeed in art subjects?   /  ¿Siente que su situación financiera puede afectar su capacidad para tener éxito en las materias de arte?,Do you feel that gender stereotypes may influence your confidence in STEM subjects? / ¿Sientes que los estereotipos de género pueden influir en su confianza en las materias STEM?   ,Do you feel that gender stereotypes may influence your confidence in art subjects? / ¿Sientes que los estereotipos de género pueden influir en su confianza en las materias de arte?   ,Do you feel that your disability may influence your confidence in STEM subjects? /  ¿Sientes que tu discapacidad puede influir en su confianza en las materias STEM?,Do you feel that your disability may influence your confidence in art subjects? /  ¿Sientes que tu discapacidad puede influir en su confianza en las materias de arte?,Have you ever experienced bias or discrimination related to your gender in STEM classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu género en clases STEM?,Have you ever experienced bias or discrimination related to your gender in art classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu género en clases de arte?,Have you ever experienced bias or discrimination related to your disability in STEM classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu discapacidad en clases de STEM?,Have you ever experienced bias or discrimination related to your disability in art classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu discapacidad en clases de arte?,Have you ever experienced bias or discrimination related to your economic background in STEM classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu situacion economica en clases de STEM?,Have you ever experienced bias or discrimination related to your economic background in art classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu situacion economica en clases de arte?,"Do you have access to resources (tutors, technology) to help you succeed in STEM subjects? /  ¿Tiene acceso a recursos (tutores, tecnología) para ayudarlo a tener éxito en las materias STEM?","Do you have access to resources (tutors, technology) to help you succeed in art subjects? /  ¿Tiene acceso a recursos (tutores, tecnología) para ayudarlo a tener éxito en las materias de arte?",Do you feel supported by teachers and school staff in STEM subjects? /  ¿Te sientes apoyado por los profesores y el personal escolar en las materias STEM?,Do you feel supported by teachers and school staff in art subjects? /  ¿Te sientes apoyado por los profesores y el personal escolar en las materias de arte?,What would help improve your confidence and performance in STEM or art? (Open-ended question)
6/05/2025 10:04:38,Female / Femenino,Aguadilla ,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public / Pública,"$25,000-$50,000",Yes / Si,1- Very Unconfident / Muy inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,"1- No, not at all / No, para nada",3- Somewhat / Un poco,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",In Art
6/05/2025 10:04:44,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,1- Very Unconfident / Muy inseguro/insegura,3- Neutral ,1- Very Unconfident / Muy inseguro/jnsegura,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,not really sure
6/05/2025 10:06:00,Male / Masculino,Aguadilla ,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",no se
6/05/2025 10:06:09,Male / Masculino,Isabela y AGUADILLA ,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,"$50,000-$75,000",No ,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,4- Somewhat confident / Algo seguro/segura,3- Somewhat / Un poco,2- Not really / No tanto,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",I don't know.
6/05/2025 10:06:17,Prefer not to say / Prefiero no decirlo,Aguadilla,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,"$50,000-$75,000",No ,4- Somewhat confident / Algo seguro/segura,3- Neutral ,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Somewhat / Un poco,3- Somewhat / Un poco,"1- No, not at all / No, para nada",3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",Si
6/05/2025 12:39:12,Female / Femenino,Isabela/Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",more creative proyects and/or art classes
6/05/2025 12:40:28,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,No ,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,3- Neutral ,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",A bit of encouragement I suppose
6/05/2025 12:40:54,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,"$50,000-$75,000",Yes / Si,1- Very Unconfident / Muy inseguro/insegura,5-  Very Confident / Muy seguro/segura ,2- Somewhat Unconfident/ Algo inseguro/insegura,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,3- Somewhat / Un poco,"3-  Yes, occasionally / Si, ocasionalmente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente",2- Not really / No tanto,"1- No, not at all / No, para nada","4- Yes, frequently / Si, frecuentemente","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","1- No, not at all / No, para nada",Im now
6/05/2025 12:41:21,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,"$50,000-$75,000",No ,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,5-  Very Confident / Muy seguro/segura ,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,2- Not really / No tanto,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",Stem 
6/05/2025 12:41:31,Female / Femenino,isabela ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,1- Very Unconfident / Muy inseguro/insegura,4- Somewhat confident / Algo seguro/segura,5-  Very Confident / Muy seguro/segura ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",3- Somewhat / Un poco,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, frequently / Si, frecuentemente","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",me ayudaría muchísimo desarrollarme más en el tema y que la situación de mi hogar mejorara 
6/05/2025 12:41:48,Female / Femenino,aguadilla,No disability / Ninguna discapacidad,Public / Pública,"$25,000-$50,000",Yes / Si,3- Neutral,3- Neutral ,1- Very Unconfident / Muy inseguro/jnsegura,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,idk
6/05/2025 12:42:56,Female / Femenino,Aguadilla ,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,3- Somewhat / Un poco,3- Somewhat / Un poco,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","To feel more confident and do better in STEM or art it helps when teachers explain clearly, give helpful feedback, and offer good resources. Having tools, examples, and support makes a big difference. I also improve by practicing, asking questions, and learning from others."
6/05/2025 12:43:16,Male / Masculino,Aguadilla ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,3- Neutral ,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",Realmente no necesito que la aumenten
6/05/2025 12:45:50,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,No ,4- Somewhat confident / Algo seguro/segura,3- Neutral ,5-  Very Confident / Muy seguro/segura ,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,3- Somewhat / Un poco,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",mejorar la calidad de ayuda
6/05/2025 13:00:33,Female / Femenino,Aguadilla,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Yes / Si,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,3- Somewhat / Un poco,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","I have nothing to say, that's fine :)"
6/05/2025 13:37:56,Male / Masculino,Aguadilla Puerto Rico ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Prefer not to say / Prefiero no decirlo,4- Somewhat confident / Algo seguro/segura,3- Neutral ,3- Neutral ,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, occasionally / Si, ocasionalmente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",????
6/05/2025 13:41:09,Male / Masculino,San Antonio,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,5-  Very Confident / Muy seguro/segura,5-  Very Confident / Muy seguro/segura ,3- Neutral ,3- Somewhat / Un poco,2- Not really / No tanto,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",Maybe
6/05/2025 13:43:04,Female / Femenino,aguadilla puerto rico,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,5-  Very Confident / Muy seguro/segura ,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",more subjects regarding historical art
6/05/2025 13:56:02,Male / Masculino,Aguadilla,"Sensory impairment (ej., vision or hearing impairment) / Deterioro sensorial (por ejemplo, deterioro visual o auditivo)",Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,4- Somewhat confident / Algo seguro/segura,3- Neutral ,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces", 
6/05/2025 14:07:13,Male / Masculino,Aguadilla,"Sensory impairment (ej., vision or hearing impairment) / Deterioro sensorial (por ejemplo, deterioro visual o auditivo)",Public / Pública,"$25,000-$50,000",Yes / Si,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,3- Somewhat / Un poco,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",I think that theres not mouch that could improve it
6/05/2025 14:17:49,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,3- Neutral,3- Neutral ,3- Neutral ,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","4- Yes, frequently / Si, frecuentemente",2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",2- Not really / No tanto,N/A
6/05/2025 14:19:05,Female / Femenino,Moca ,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public / Pública,No se,Yes / Si,1- Very Unconfident / Muy inseguro/insegura,3- Neutral ,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","3-  Yes, occasionally / Si, ocasionalmente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, occasionally / Si, ocasionalmente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces",No entiendo inglés 
6/05/2025 14:20:37,Female / Femenino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,3- Neutral ,3- Somewhat / Un poco,3- Somewhat / Un poco,3- Somewhat / Un poco,3- Somewhat / Un poco,"1- No, not at all / No, para nada",3- Somewhat / Un poco,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","1- No, not at all / No, para nada","4- Yes, frequently / Si, frecuentemente","3-  Yes, occasionally / Si, ocasionalmente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces",.
6/05/2025 14:22:47,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada",Idk
6/05/2025 14:27:32,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,1- Very Unconfident / Muy inseguro/jnsegura,5-  Very Confident / Muy seguro/segura ,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","1- No, not at all / No, para nada","1- No, not at all / No, para nada", 
6/05/2025 14:27:49,Male / Masculino,Aguadilla ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,3- Neutral,3- Neutral ,3- Neutral ,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,2- Not really / No tanto,Better teachings 
6/05/2025 14:36:57,Female / Femenino,Aguadilla,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,1- Very Unconfident / Muy inseguro/insegura,1- Very Unconfident / Muy inseguro/jnsegura,1- Very Unconfident / Muy inseguro/jnsegura,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,"1- No, not at all / No, para nada",2- Not really / No tanto,3- Somewhat / Un poco,3- Somewhat / Un poco,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","4- Yes, frequently / Si, frecuentemente","3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,2- Not really / No tanto,If everyone kept their stupid mouth's shut. 
6/05/2025 14:37:19,Female / Femenino,Aguadilla ,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public and Private / Publica y Privada,"$25,000-$50,000",No ,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,"1- No, not at all / No, para nada",3- Somewhat / Un poco,2- Not really / No tanto,"1- No, not at all / No, para nada","4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,"3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,2- Not really / No tanto,"4- Yes, frequently / Si, frecuentemente","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,"4- Yes, always / Si, siempre",sex
6/05/2025 14:38:17,Female / Femenino,Mayagüez ,No disability / Ninguna discapacidad,Public / Pública,No lo se,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,1- Very Unconfident / Muy inseguro/jnsegura,1- Very Unconfident / Muy inseguro/jnsegura,"1- No, not at all / No, para nada",2- Not really / No tanto,3- Somewhat / Un poco,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",No estoy segura 
6/05/2025 14:39:19,Prefer not to say / Prefiero no decirlo,Nise,Physical disability / Discapacidad Fisica,Private / Privada,"$75,000-$100,000",Yes / Si,4- Somewhat confident / Algo seguro/segura,3- Neutral ,5-  Very Confident / Muy seguro/segura ,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente",2- Not really / No tanto,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","4- Yes, frequently / Si, frecuentemente","4- Yes, frequently / Si, frecuentemente","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,Nose
6/05/2025 14:39:23,Female / Femenino,Aguadilla ,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",Ns
6/05/2025 14:39:43,Female / Femenino,Aguadilla ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,5-  Very Confident / Muy seguro/segura ,2- Not really / No tanto,"4- Yes, significantly / Si, significativamente",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",N/s
